order_id,customer_id,order_date,total_amount,order_status
723,823,2024-12-23,94.88,Completed
724,824,2024-12-24,476.18,Completed
725,825,2024-12-25,-43.27,Cancelled
726,826,2024-12-26,234.41,Pending
727,827,2024-12-27,436.29,Completed
728,828,2024-12-28,124.6,Completed
729,829,2024-12-29,333.17,Completed
730,830,2024-12-30,303.58,Completed
731,831,2024-01-01,55.99,Completed
732,832,2024-01-02,164.69,Completed
733,833,2024-01-03,362.78,Completed
734,834,2024-01-04,221.26,Pending
735,835,2024-01-05,394.68,Completed
736,836,2024-01-06,450.88,Pending
737,837,2024-01-07,209.05,Completed
738,838,2024-01-08,199.15,Pending
739,839,2024-01-09,438.24,Pending
740,840,2024-01-10,305.27,Completed
741,841,2024-01-11,94.58,Completed
742,842,2024-01-12,150.64,Completed
743,843,2024-01-13,-35.36,Cancelled
744,844,2024-01-14,20.23,Pending
745,845,2024-01-15,238.33,Completed
746,846,2024-01-16,44.51,Completed
747,847,2024-01-17,68.57,Completed
748,848,2024-01-18,339.89,Completed
749,849,2024-01-19,-32.76,Cancelled
750,850,2024-01-20,328.17,Completed
751,851,2024-01-21,273.39,Completed
752,852,2024-01-22,234.02,Completed
753,853,2024-01-23,56.83,Completed
754,854,2024-01-24,385.79,Completed
755,855,2024-01-25,314.18,Pending
756,856,2024-01-26,42.74,Pending
757,857,2024-01-27,418.92,Pending
758,858,2024-01-28,99.15,Completed
759,859,2024-01-29,95.85,Completed
760,860,2024-01-30,404.81,Pending
761,861,2024-01-31,146.1,Completed
762,862,2024-02-01,132.66,Pending
763,863,2024-02-02,53.38,Completed
764,864,2024-02-03,454.12,Completed
765,865,2024-02-04,434.3,Completed
766,866,2024-02-05,251.94,Pending
767,867,2024-02-06,158.44,Completed
768,868,2024-02-07,403.06,Completed
769,869,2024-02-08,115.61,Completed
770,870,2024-02-09,349.66,Completed
771,871,2024-02-10,70.61,Pending
772,872,2024-02-11,-42.09,Cancelled
773,873,2024-02-12,456.73,Completed
774,874,2024-02-13,203.11,Pending
775,875,2024-02-14,293.57,Completed
776,876,2024-02-15,8.06,Pending
777,877,2024-02-16,323.38,Pending
778,878,2024-02-17,439.05,Completed
779,879,2024-02-18,117.75,Pending
780,880,2024-02-19,497.03,Completed
781,881,2024-02-20,423.12,Completed
782,882,2024-02-21,461.37,Completed
783,883,2024-02-22,100.14,Pending
784,884,2024-02-23,180.42,Completed
785,885,2024-02-24,199.52,Pending
786,886,2024-02-25,259.92,Pending
787,887,2024-02-26,11.59,Completed
788,888,2024-02-27,458.68,Pending
789,889,2024-02-28,200.2,Completed
790,890,2024-02-29,126.9,Pending
791,891,2024-03-01,471.37,Completed
792,892,2024-03-02,453.09,Completed
793,893,2024-03-03,33.49,Pending
794,894,2024-03-04,185.98,Completed
795,895,2024-03-05,350.28,Pending
796,896,2024-03-06,360.93,Pending
797,897,2024-03-07,228.41,Completed
798,898,2024-03-08,324.69,Completed
799,899,2024-03-09,194.55,Completed
800,900,2024-03-10,269.85,Completed
801,901,2024-03-11,95.99,Pending
802,902,2024-03-12,199.1,Pending
803,903,2024-03-13,287.79,Completed
804,904,2024-03-14,307.09,Completed
805,905,2024-03-15,173.35,Completed
806,906,2024-03-16,465.53,Completed
807,907,2024-03-17,-17.8,Cancelled
808,908,2024-03-18,333.73,Completed
809,909,2024-03-19,208.12,Pending
810,910,2024-03-20,304.98,Completed
811,911,2024-03-21,-8.98,Cancelled
812,912,2024-03-22,336.12,Completed
813,913,2024-03-23,257.64,Pending
814,914,2024-03-24,81.39,Completed
815,915,2024-03-25,489.76,Completed
816,916,2024-03-26,351.1,Completed
817,917,2024-03-27,410.01,Completed
818,918,2024-03-28,105.35,Pending
819,919,2024-03-29,135.2,Completed
820,920,2024-03-30,184.96,Completed
821,921,2024-03-31,446.86,Completed
822,922,2024-04-01,89.04,Completed
823,923,2024-04-02,311.48,Pending
824,924,2024-04-03,446.77,Pending
825,925,2024-04-04,364.26,Completed
826,926,2024-04-05,-30.61,Cancelled
827,927,2024-04-06,339.82,Completed
828,928,2024-04-07,-38.29,Cancelled
829,929,2024-04-08,407.64,Completed
830,930,2024-04-09,-41.16,Cancelled
831,931,2024-04-10,371.52,Pending
832,932,2024-04-11,482.17,Completed
833,933,2024-04-12,444.32,Pending
834,934,2024-04-13,280.35,Completed
835,935,2024-04-14,143.28,Completed
836,936,2024-04-15,388.99,Pending
837,937,2024-04-16,278.06,Completed
838,938,2024-04-17,122.8,Completed
839,939,2024-04-18,222.71,Pending
840,940,2024-04-19,20.83,Pending
841,941,2024-04-20,442.76,Pending
842,942,2024-04-21,494.3,Completed
843,943,2024-04-22,430.78,Completed
844,944,2024-04-23,-26.52,Cancelled
845,945,2024-04-24,380.11,Completed
846,946,2024-04-25,215.69,Pending
847,947,2024-04-26,390.77,Completed
848,948,2024-04-27,216.31,Pending
849,949,2024-04-28,-0.29,Cancelled
850,950,2024-04-29,19.52,Completed
851,951,2024-04-30,143.11,Completed
852,952,2024-05-01,462.63,Completed
853,953,2024-05-02,125.28,Completed
854,954,2024-05-03,75.61,Completed
855,955,2024-05-04,463.68,Completed
856,956,2024-05-05,126.91,Completed
857,957,2024-05-06,341.93,Completed
858,958,2024-05-07,458.4,Pending
859,959,2024-05-08,472.71,Completed
860,960,2024-05-09,0.87,Completed
861,961,2024-05-10,19.19,Completed
862,962,2024-05-11,428.57,Completed
863,963,2024-05-12,264.22,Pending
864,964,2024-05-13,445.67,Completed
865,965,2024-05-14,399.32,Completed
866,966,2024-05-15,71.58,Completed
867,967,2024-05-16,-3.61,Cancelled
868,968,2024-05-17,403.17,Pending
869,969,2024-05-18,264.63,Completed
870,970,2024-05-19,21.77,Completed
871,971,2024-05-20,0.41,Completed
872,972,2024-05-21,455.86,Completed
873,973,2024-05-22,292.1,Pending
874,974,2024-05-23,411.09,Completed
875,975,2024-05-24,322.16,Completed
876,976,2024-05-25,112.7,Pending
877,977,2024-05-26,286.18,Completed
878,978,2024-05-27,323.5,Pending
879,979,2024-05-28,148.03,Pending
880,980,2024-05-29,396.08,Completed
881,981,2024-05-30,119.65,Completed
882,982,2024-05-31,245.32,Completed
883,983,2024-06-01,268.56,Completed
884,984,2024-06-02,-5.78,Cancelled
885,985,2024-06-03,-6.85,Cancelled
886,986,2024-06-04,451.45,Completed
887,987,2024-06-05,475.94,Completed
888,988,2024-06-06,21.26,Completed
889,989,2024-06-07,46.18,Completed
890,990,2024-06-08,185.62,Completed
891,991,2024-06-09,495.4,Completed
892,992,2024-06-10,167.5,Completed
893,993,2024-06-11,59.69,Pending
894,994,2024-06-12,378.06,Completed
895,995,2024-06-13,250.84,Completed
896,996,2024-06-14,344.06,Completed
897,997,2024-06-15,192.45,Completed
898,998,2024-06-16,125.58,Completed
899,999,2024-06-17,252.22,Pending
900,1000,2024-06-18,319.75,Completed
901,1001,2024-06-19,54.36,Pending
902,1002,2024-06-20,345.46,Pending
903,1003,2024-06-21,413.93,Completed
904,1004,2024-06-22,441.1,Completed
905,1005,2024-06-23,219.73,Completed
906,1006,2024-06-24,465.69,Completed
907,1007,2024-06-25,349.98,Completed
908,1008,2024-06-26,388.77,Pending
909,1009,2024-06-27,270.61,Pending
910,1010,2024-06-28,362.83,Completed
911,1011,2024-06-29,351.1,Completed
912,1012,2024-06-30,9.65,Pending
913,1013,2024-07-01,213.1,Completed
914,1014,2024-07-02,498.82,Pending
915,1015,2024-07-03,394.2,Completed
916,1016,2024-07-04,263.91,Completed
917,1017,2024-07-05,111.33,Completed
918,1018,2024-07-06,285.79,Pending
919,1019,2024-07-07,422.79,Pending
920,1020,2024-07-08,42.25,Completed
921,1021,2024-07-09,72.78,Completed
922,1022,2024-07-10,151.27,Completed
923,1023,2024-07-11,269.36,Pending
924,1024,2024-07-12,472.38,Completed
925,1025,2024-07-13,33.0,Completed
926,1026,2024-07-14,327.98,Completed
927,1027,2024-07-15,99.85,Completed
928,1028,2024-07-16,291.97,Completed
929,1029,2024-07-17,303.56,Completed
930,1030,2024-07-18,31.78,Completed
931,1031,2024-07-19,-10.98,Cancelled
932,1032,2024-07-20,341.63,Pending
933,1033,2024-07-21,465.35,Completed
934,1034,2024-07-22,70.08,Completed
935,1035,2024-07-23,90.85,Completed
936,1036,2024-07-24,142.14,Completed
937,1037,2024-07-25,177.08,Pending
938,1038,2024-07-26,271.14,Pending
939,1039,2024-07-27,73.22,Completed
940,1040,2024-07-28,195.09,Completed
941,1041,2024-07-29,115.85,Completed
942,1042,2024-07-30,471.99,Completed
943,1043,2024-07-31,227.86,Completed
944,1044,2024-08-01,387.74,Completed
945,1045,2024-08-02,384.79,Completed
946,1046,2024-08-03,167.23,Pending
947,1047,2024-08-04,43.38,Completed
948,1048,2024-08-05,164.47,Completed
949,1049,2024-08-06,152.61,Completed
950,1050,2024-08-07,112.81,Completed
951,1051,2024-08-08,92.52,Pending
952,1052,2024-08-09,176.18,Pending
953,1053,2024-08-10,378.53,Completed
954,1054,2024-08-11,498.95,Completed
955,1055,2024-08-12,343.04,Completed
956,1056,2024-08-13,403.19,Pending
957,1057,2024-08-14,233.42,Pending
958,1058,2024-08-15,316.15,Pending
959,1059,2024-08-16,110.85,Completed
960,1060,2024-08-17,98.89,Completed
961,1061,2024-08-18,297.21,Completed
962,1062,2024-08-19,7.27,Completed
963,1063,2024-08-20,110.27,Completed
964,1064,2024-08-21,133.21,Pending
965,1065,2024-08-22,26.13,Pending
966,1066,2024-08-23,286.75,Completed
967,1067,2024-08-24,34.17,Pending
968,1068,2024-08-25,426.79,Pending
969,1069,2024-08-26,397.42,Completed
970,1070,2024-08-27,341.59,Pending
971,1071,2024-08-28,-23.43,Cancelled
972,1072,2024-08-29,219.85,Completed
973,1073,2024-08-30,91.78,Completed
974,1074,2024-08-31,324.38,Completed
975,1075,2024-09-01,439.65,Pending
976,1076,2024-09-02,69.11,Completed
977,1077,2024-09-03,199.79,Pending
978,1078,2024-09-04,480.99,Completed
979,1079,2024-09-05,73.91,Pending
980,1080,2024-09-06,270.01,Pending
981,1081,2024-09-07,323.44,Completed
982,1082,2024-09-08,231.54,Completed
983,1083,2024-09-09,457.69,Completed
984,1084,2024-09-10,92.04,Pending
985,1085,2024-09-11,18.21,Completed
986,1086,2024-09-12,82.86,Completed
987,1087,2024-09-13,383.34,Pending
988,1088,2024-09-14,457.46,Completed
989,1089,2024-09-15,341.24,Completed
990,1090,2024-09-16,143.23,Completed
991,1091,2024-09-17,217.76,Completed
992,1092,2024-09-18,161.56,Completed
993,1093,2024-09-19,403.28,Pending
994,1094,2024-09-20,374.41,Completed
995,1095,2024-09-21,475.75,Pending
996,1096,2024-09-22,172.44,Completed
997,1097,2024-09-23,77.58,Completed
998,1098,2024-09-24,356.64,Completed
999,1099,2024-09-25,108.4,Pending
1000,1100,2024-09-26,75.69,Pending
1001,1101,2024-09-27,-32.06,Cancelled
1002,1102,2024-09-28,5.92,Completed
1003,1103,2024-09-29,45.07,Pending
1004,1104,2024-09-30,39.67,Completed
1005,1105,2024-10-01,445.75,Completed
1006,1106,2024-10-02,135.96,Pending
1007,1107,2024-10-03,90.18,Pending
1008,1108,2024-10-04,63.58,Completed
1009,1109,2024-10-05,270.9,Completed
1010,1110,2024-10-06,190.4,Completed
1011,1111,2024-10-07,479.81,Completed
1012,1112,2024-10-08,279.41,Completed
1013,1113,2024-10-09,50.28,Pending
1014,1114,2024-10-10,150.63,Pending
1015,1115,2024-10-11,342.76,Completed
1016,1116,2024-10-12,262.7,Completed
1017,1117,2024-10-13,332.04,Completed
1018,1118,2024-10-14,62.58,Completed
1019,1119,2024-10-15,346.02,Pending
1020,1120,2024-10-16,319.92,Pending
1021,1121,2024-10-17,252.67,Pending
1022,1122,2024-10-18,116.73,Completed
1023,1123,2024-10-19,244.21,Pending
1024,1124,2024-10-20,4.52,Completed
1025,1125,2024-10-21,462.77,Completed
1026,1126,2024-10-22,410.04,Pending
1027,1127,2024-10-23,370.13,Pending
1028,1128,2024-10-24,432.99,Completed
1029,1129,2024-10-25,472.91,Completed
1030,1130,2024-10-26,-9.64,Cancelled
1031,1131,2024-10-27,144.05,Completed
1032,1132,2024-10-28,149.86,Pending
1033,1133,2024-10-29,297.7,Pending
1034,1134,2024-10-30,328.15,Completed
1035,1135,2024-10-31,43.57,Pending
1036,1136,2024-11-01,128.48,Completed
1037,1137,2024-11-02,166.23,Completed
1038,1138,2024-11-03,341.78,Completed
1039,1139,2024-11-04,313.89,Completed
1040,1140,2024-11-05,265.37,Completed
1041,1141,2024-11-06,332.7,Completed
1042,1142,2024-11-07,284.5,Completed
1043,1143,2024-11-08,392.05,Completed
1044,1144,2024-11-09,2.95,Completed
1045,1145,2024-11-10,68.95,Completed
1046,1146,2024-11-11,246.22,Pending
1047,1147,2024-11-12,8.12,Completed
1048,1148,2024-11-13,327.19,Completed
1049,1149,2024-11-14,274.39,Pending
1050,1150,2024-11-15,84.13,Completed
1051,1151,2024-11-16,79.62,Pending
1052,1152,2024-11-17,203.73,Completed
1053,1153,2024-11-18,449.81,Completed
1054,1154,2024-11-19,270.65,Completed
1055,1155,2024-11-20,339.59,Pending
1056,1156,2024-11-21,-18.26,Cancelled
1057,1157,2024-11-22,283.37,Completed
1058,1158,2024-11-23,135.09,Completed
1059,1159,2024-11-24,244.26,Pending
1060,1160,2024-11-25,291.53,Completed
1061,1161,2024-11-26,112.39,Completed
1062,1162,2024-11-27,188.14,Completed
1063,1163,2024-11-28,272.07,Completed
1064,1164,2024-11-29,433.4,Completed
1065,1165,2024-11-30,365.67,Completed
1066,1166,2024-12-01,177.78,Completed
1067,1167,2024-12-02,-38.26,Cancelled
1068,1168,2024-12-03,249.12,Pending
1069,1169,2024-12-04,419.77,Pending
1070,1170,2024-12-05,10.9,Pending
1071,1171,2024-12-06,350.79,Completed
1072,1172,2024-12-07,198.4,Pending
1073,1173,2024-12-08,149.9,Pending
1074,1174,2024-12-09,245.98,Completed
1075,1175,2024-12-10,239.94,Completed
1076,1176,2024-12-11,348.13,Completed
1077,1177,2024-12-12,234.61,Pending
1078,1178,2024-12-13,87.99,Completed
1079,1179,2024-12-14,326.16,Completed
1080,1180,2024-12-15,237.68,Completed
1081,1181,2024-12-16,493.24,Completed
1082,1182,2024-12-17,-36.52,Cancelled
1083,1183,2024-12-18,432.26,Completed
1084,1184,2024-12-19,89.0,Completed
1085,1185,2024-12-20,-28.08,Cancelled
1086,1186,2024-12-21,118.68,Completed
1087,1187,2024-12-22,95.39,Completed
1088,1188,2024-12-23,453.55,Completed
1089,1189,2024-12-24,201.23,Completed
1090,1190,2024-12-25,353.12,Completed
1091,1191,2024-12-26,402.56,Completed
1092,1192,2024-12-27,163.92,Pending
1093,1193,2024-12-28,319.65,Completed
1094,1194,2024-12-29,78.91,Completed
1095,1195,2024-12-30,270.62,Completed
1096,1196,2024-01-01,366.56,Completed
1097,1197,2024-01-02,438.56,Completed
1098,1198,2024-01-03,2.73,Pending
1099,1199,2024-01-04,350.43,Completed
1100,1200,2024-01-05,42.49,Completed
1101,1201,2024-01-06,431.07,Completed
1102,1202,2024-01-07,221.05,Completed
1103,1203,2024-01-08,377.07,Completed
1104,1204,2024-01-09,370.86,Pending
1105,1205,2024-01-10,254.94,Completed
1106,1206,2024-01-11,250.54,Completed
1107,1207,2024-01-12,411.76,Completed
1108,1208,2024-01-13,138.01,Completed
1109,1209,2024-01-14,75.53,Completed
1110,1210,2024-01-15,378.97,Completed
1111,1211,2024-01-16,183.47,Completed
1112,1212,2024-01-17,168.1,Completed
1113,1213,2024-01-18,51.31,Pending
1114,1214,2024-01-19,154.52,Pending
1115,1215,2024-01-20,-44.32,Cancelled
1116,1216,2024-01-21,427.02,Completed
1117,1217,2024-01-22,259.96,Completed
1118,1218,2024-01-23,43.06,Completed
1119,1219,2024-01-24,113.05,Completed
1120,1220,2024-01-25,253.41,Pending
1121,1221,2024-01-26,187.48,Completed
1122,1222,2024-01-27,231.88,Pending
1123,1223,2024-01-28,44.81,Pending
1124,1224,2024-01-29,388.77,Pending
1125,1225,2024-01-30,257.54,Completed
1126,1226,2024-01-31,195.63,Pending
1127,1227,2024-02-01,-19.32,Cancelled
1128,1228,2024-02-02,350.68,Pending
1129,1229,2024-02-03,252.15,Completed
1130,1230,2024-02-04,385.85,Completed
1131,1231,2024-02-05,311.43,Completed
1132,1232,2024-02-06,223.14,Completed
1133,1233,2024-02-07,336.32,Pending
1134,1234,2024-02-08,115.78,Completed
1135,1235,2024-02-09,406.85,Completed
1136,1236,2024-02-10,320.02,Pending
1137,1237,2024-02-11,370.48,Pending
1138,1238,2024-02-12,51.79,Completed
1139,1239,2024-02-13,7.5,Pending
1140,1240,2024-02-14,337.0,Pending
1141,1241,2024-02-15,291.54,Completed
1142,1242,2024-02-16,124.11,Pending
1143,1243,2024-02-17,393.07,Pending
1144,1244,2024-02-18,39.99,Completed
1145,1245,2024-02-19,79.27,Completed
1146,1246,2024-02-20,299.42,Completed
1147,1247,2024-02-21,103.34,Completed
1148,1248,2024-02-22,233.26,Completed
1149,1249,2024-02-23,477.46,Completed
1150,1250,2024-02-24,296.71,Pending
1151,1251,2024-02-25,279.67,Completed
1152,1252,2024-02-26,370.79,Completed
1153,1253,2024-02-27,414.51,Completed
1154,1254,2024-02-28,13.96,Completed
1155,1255,2024-02-29,321.54,Pending
1156,1256,2024-03-01,-35.93,Cancelled
1157,1257,2024-03-02,178.5,Completed
1158,1258,2024-03-03,324.12,Completed
1159,1259,2024-03-04,76.92,Pending
1160,1260,2024-03-05,-23.57,Cancelled
1161,1261,2024-03-06,-25.06,Cancelled
1162,1262,2024-03-07,328.75,Pending
1163,1263,2024-03-08,-22.26,Cancelled
1164,1264,2024-03-09,262.03,Completed
1165,1265,2024-03-10,480.72,Completed
1166,1266,2024-03-11,428.98,Completed
1167,1267,2024-03-12,-13.57,Cancelled
1168,1268,2024-03-13,-41.26,Cancelled
1169,1269,2024-03-14,-44.57,Cancelled
1170,1270,2024-03-15,208.22,Completed
1171,1271,2024-03-16,135.58,Pending
1172,1272,2024-03-17,208.88,Completed
1173,1273,2024-03-18,112.59,Pending
1174,1274,2024-03-19,68.09,Completed
1175,1275,2024-03-20,253.84,Completed
1176,1276,2024-03-21,280.24,Completed
1177,1277,2024-03-22,-43.32,Cancelled
1178,1278,2024-03-23,-26.67,Cancelled
1179,1279,2024-03-24,84.74,Completed
1180,1280,2024-03-25,440.75,Completed
1181,1281,2024-03-26,138.54,Pending
1182,1282,2024-03-27,-16.25,Cancelled
1183,1283,2024-03-28,252.87,Completed
1184,1284,2024-03-29,213.52,Completed
1185,1285,2024-03-30,162.68,Completed
1186,1286,2024-03-31,187.53,Completed
1187,1287,2024-04-01,286.67,Completed
1188,1288,2024-04-02,-24.4,Cancelled
1189,1289,2024-04-03,129.91,Pending
1190,1290,2024-04-04,387.46,Completed
1191,1291,2024-04-05,135.59,Pending
1192,1292,2024-04-06,58.99,Pending
1193,1293,2024-04-07,250.48,Completed
1194,1294,2024-04-08,-13.58,Cancelled
1195,1295,2024-04-09,97.26,Pending
1196,1296,2024-04-10,249.65,Completed
1197,1297,2024-04-11,272.38,Completed
1198,1298,2024-04-12,249.8,Pending
1199,1299,2024-04-13,-11.57,Cancelled
1200,1300,2024-04-14,353.94,Completed
1201,1301,2024-04-15,404.72,Completed
1202,1302,2024-04-16,-42.58,Cancelled
1203,1303,2024-04-17,159.26,Completed
1204,1304,2024-04-18,419.47,Completed
1205,1305,2024-04-19,259.3,Completed
1206,1306,2024-04-20,191.44,Completed
1207,1307,2024-04-21,480.4,Completed
1208,1308,2024-04-22,146.02,Completed
1209,1309,2024-04-23,174.68,Completed
1210,1310,2024-04-24,386.37,Pending
1211,1311,2024-04-25,85.06,Pending
1212,1312,2024-04-26,446.56,Pending
1213,1313,2024-04-27,329.46,Completed
1214,1314,2024-04-28,161.04,Completed
1215,1315,2024-04-29,498.39,Completed
1216,1316,2024-04-30,361.8,Completed
1217,1317,2024-05-01,33.95,Completed
1218,1318,2024-05-02,396.03,Pending
1219,1319,2024-05-03,466.64,Completed
1220,1320,2024-05-04,53.31,Pending
1221,1321,2024-05-05,312.97,Pending
1222,1322,2024-05-06,221.77,Pending
1223,1323,2024-05-07,97.26,Pending
1224,1324,2024-05-08,51.61,Completed
1225,1325,2024-05-09,278.58,Completed
1226,1326,2024-05-10,395.82,Completed
1227,1327,2024-05-11,366.5,Completed
1228,1328,2024-05-12,456.01,Completed
1229,1329,2024-05-13,261.19,Completed
1230,1330,2024-05-14,67.05,Completed
1231,1331,2024-05-15,128.37,Completed
1232,1332,2024-05-16,236.91,Completed
1233,1333,2024-05-17,133.36,Completed
1234,1334,2024-05-18,28.95,Pending
1235,1335,2024-05-19,321.7,Completed
1236,1336,2024-05-20,414.56,Completed
1237,1337,2024-05-21,-2.27,Cancelled
1238,1338,2024-05-22,453.18,Completed
1239,1339,2024-05-23,370.54,Completed
1240,1340,2024-05-24,214.27,Completed
1241,1341,2024-05-25,430.98,Completed
1242,1342,2024-05-26,201.2,Pending
1243,1343,2024-05-27,352.99,Completed
1244,1344,2024-05-28,271.26,Completed
1245,1345,2024-05-29,446.05,Completed
1246,1346,2024-05-30,451.5,Completed
1247,1347,2024-05-31,28.84,Completed
1248,1348,2024-06-01,104.94,Completed
1249,1349,2024-06-02,474.91,Pending
1250,1350,2024-06-03,328.07,Completed
1251,1351,2024-06-04,121.03,Pending
1252,1352,2024-06-05,413.3,Completed
1253,1353,2024-06-06,171.87,Completed
1254,1354,2024-06-07,455.16,Pending
1255,1355,2024-06-08,182.07,Completed
1256,1356,2024-06-09,427.3,Completed
1257,1357,2024-06-10,487.4,Completed
1258,1358,2024-06-11,134.8,Completed
1259,1359,2024-06-12,205.05,Completed
1260,1360,2024-06-13,165.61,Completed
1261,1361,2024-06-14,225.76,Pending
1262,1362,2024-06-15,211.7,Pending
1263,1363,2024-06-16,427.47,Pending
